episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
1547,2,-199.750,11.921,80.235,0.000,0.651,0,collision
1548,2,50.241,12.788,110.407,0.000,0.223,1,goal
1549,4,-198.355,15.984,424.880,0.000,0.215,0,collision
1550,6,-46.692,26.999,508.227,0.125,0.000,1,goal
1551,5,-47.045,32.542,579.577,0.000,0.000,1,goal
1552,4,-198.215,26.318,413.668,0.000,0.289,0,collision
1553,21,-235.434,1.172,202.084,0.000,0.048,0,collision
1554,1,49.889,5.129,16.895,0.000,0.000,1,goal
1555,3,50.814,20.487,341.209,0.000,0.015,1,goal
1556,2,-199.357,13.912,149.345,0.000,0.131,0,collision
1557,5,-47.517,32.513,485.822,0.000,0.001,1,goal
1558,3,-198.898,19.771,302.434,0.000,0.000,0,collision
1559,1,50.092,7.066,33.818,0.000,0.000,1,goal
1560,2,50.350,11.946,70.967,0.000,0.066,1,goal
1561,6,-197.696,17.184,772.018,0.000,0.000,0,collision
1562,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1563,1,-200.079,3.796,2.393,0.000,0.653,0,collision
1564,2,50.719,14.514,187.169,0.000,0.000,1,goal
1565,9,-211.275,2.470,171.129,0.010,0.096,0,collision
1566,3,-199.154,9.661,219.338,0.092,0.278,0,collision
1567,2,50.782,14.291,168.747,0.000,0.000,1,goal
1568,2,-199.268,13.980,150.229,0.000,0.343,0,collision
1569,2,50.518,13.492,130.772,0.000,0.088,1,goal
1570,2,50.117,13.248,115.532,0.000,0.159,1,goal
1571,3,-198.810,20.733,398.428,0.000,0.002,0,collision
1572,2,-199.664,13.438,130.119,0.000,0.457,0,collision
1573,3,-198.609,20.671,419.135,0.000,0.320,0,collision
1574,2,50.717,14.803,191.516,0.000,0.000,1,goal
1575,2,-199.401,13.589,158.944,0.000,0.000,0,collision
1576,4,-198.175,26.217,411.096,0.000,0.000,0,collision
1577,1,-200.021,6.881,32.847,0.000,0.000,0,collision
1578,1,49.884,4.025,7.690,0.000,0.000,1,goal
1579,3,-198.803,20.426,390.968,0.000,0.000,0,collision
1580,3,-198.822,20.243,413.528,0.000,0.009,0,collision
1581,2,50.482,12.226,93.358,0.000,0.006,1,goal
1582,1,-199.839,5.360,14.185,0.000,0.398,0,collision
1583,2,-199.770,4.697,66.312,0.188,0.613,0,collision
1584,1,-200.098,4.012,5.104,0.000,0.000,0,collision
1585,5,52.833,32.722,549.442,0.000,0.000,1,goal
1586,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1587,4,-198.425,25.980,416.941,0.000,0.233,0,collision
1588,6,-199.772,14.005,415.806,0.112,0.025,0,collision
1589,3,50.951,19.823,259.909,0.000,0.269,1,goal
1590,3,-199.374,9.935,226.330,0.092,0.315,0,collision
1591,2,50.728,13.479,157.414,0.000,0.164,1,goal
1592,4,-197.849,26.742,408.632,0.000,0.000,0,collision
1593,4,-198.463,26.553,402.478,0.000,0.310,0,collision
1594,5,102.492,23.103,456.776,0.000,0.001,1,goal
1595,3,-198.579,20.671,419.135,0.000,0.000,0,collision
1596,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1597,1,49.863,4.549,8.840,0.000,0.000,1,goal
1598,5,-47.905,32.706,427.854,0.000,0.000,1,goal
1599,1,-200.085,5.424,14.374,0.000,0.981,0,collision
1600,2,-199.406,12.578,108.079,0.000,0.222,0,collision
1601,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1602,2,-199.478,13.002,124.873,0.000,0.052,0,collision
1603,2,-199.626,12.274,83.528,0.000,0.534,0,collision
1604,2,-199.379,14.197,198.057,0.000,0.000,0,collision
1605,5,-203.500,2.374,87.330,0.072,0.015,0,collision
1606,2,50.471,13.156,91.818,0.000,0.012,1,goal
1607,1,49.838,4.054,7.754,0.000,0.000,1,goal
1608,4,-198.327,25.787,415.995,0.000,0.076,0,collision
1609,2,-199.734,13.444,117.730,0.000,0.247,0,collision
1610,3,-199.035,10.141,231.603,0.131,0.007,0,collision
1611,6,-198.009,15.101,540.729,0.000,0.017,0,collision
1612,2,50.516,13.763,134.054,0.000,0.000,1,goal
1613,2,50.287,4.704,66.425,0.181,0.422,1,goal
1614,2,50.272,12.436,75.137,0.000,0.364,1,goal
1615,2,50.423,12.999,90.328,0.000,0.029,1,goal
1616,2,50.318,13.650,120.034,0.000,0.037,1,goal
1617,3,-199.015,19.065,266.626,0.000,0.414,0,collision
1618,1,-199.745,7.795,43.105,0.000,0.000,0,collision
1619,1,-200.196,5.038,16.562,0.000,0.987,0,collision
1620,2,-199.263,15.352,216.589,0.000,0.000,0,collision
1621,2,50.407,13.448,130.237,0.000,0.027,1,goal
1622,2,-199.430,14.054,180.283,0.000,0.097,0,collision
1623,4,-198.115,26.460,413.331,0.000,0.032,0,collision
1624,3,-198.451,21.658,405.815,0.000,0.224,0,collision
1625,1,49.852,7.937,43.969,0.000,0.000,1,goal
1626,4,-198.192,26.592,420.633,0.000,0.002,0,collision
1627,3,50.820,19.136,267.979,0.000,0.091,1,goal
1628,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1629,3,50.909,19.886,304.792,0.000,0.000,1,goal
1630,3,-199.089,20.247,360.786,0.000,0.062,0,collision
1631,1,50.127,6.591,31.326,0.000,0.000,1,goal
1632,2,-199.246,14.602,188.487,0.000,0.466,0,collision
1633,4,-198.479,25.633,408.150,0.000,0.039,0,collision
1634,4,-197.801,26.885,416.221,0.000,0.000,0,collision
1635,2,-199.268,13.858,177.354,0.000,0.300,0,collision
1636,3,51.249,20.552,421.375,0.000,0.000,1,goal
1637,3,-199.066,7.181,159.477,0.068,0.419,0,collision
1638,4,51.670,26.679,405.563,0.000,0.157,1,goal
1639,2,50.812,13.772,176.089,0.000,0.200,1,goal
1640,2,50.446,12.347,94.590,0.000,0.019,1,goal
1641,3,50.872,19.056,266.444,0.000,0.163,1,goal
1642,2,50.682,13.142,139.343,0.000,0.127,1,goal
1643,1,-199.980,6.021,24.267,0.000,0.462,0,collision
1644,2,50.827,14.485,202.655,0.000,0.000,1,goal
1645,1,50.000,0.000,0.000,0.000,0.000,1,goal
1646,3,-199.117,19.409,252.359,0.000,0.303,0,collision
1647,3,-199.205,19.457,296.026,0.000,0.245,0,collision
1648,2,50.564,12.688,109.306,0.000,0.007,1,goal
1649,1,50.297,7.650,47.583,0.000,0.000,1,goal
1650,2,-199.696,11.740,69.218,0.000,0.544,0,collision
1651,1,-199.815,7.640,42.166,0.000,0.000,0,collision
1652,2,50.600,14.713,174.688,0.000,0.000,1,goal
1653,2,50.598,14.085,137.959,0.000,0.000,1,goal
1654,1,50.370,7.780,48.472,0.000,0.000,1,goal
1655,7,-204.940,8.639,277.870,0.000,0.110,0,collision
1656,2,50.462,13.198,103.303,0.000,0.020,1,goal
1657,1,50.000,0.000,0.000,0.000,0.000,1,goal
1658,2,-199.114,14.402,185.478,0.000,0.386,0,collision
1659,3,-198.895,21.044,395.906,0.000,0.000,0,collision
1660,1,50.100,6.728,32.043,0.000,0.000,1,goal
1661,3,-199.084,9.700,220.349,0.142,0.398,0,collision
1662,4,51.521,24.107,393.527,0.000,0.000,1,goal
1663,4,-47.611,27.615,401.816,0.000,0.037,1,goal
1664,2,50.183,12.454,85.205,0.000,0.058,1,goal
1665,2,50.188,13.444,105.847,0.000,0.313,1,goal
1666,2,-199.434,14.099,166.049,0.000,0.099,0,collision
1667,2,50.235,11.984,71.285,0.000,0.214,1,goal
1668,2,50.650,14.661,173.945,0.000,0.000,1,goal
1669,3,-199.059,19.432,318.359,0.000,0.000,0,collision
1670,3,-199.107,19.409,252.359,0.000,0.303,0,collision
1671,1,-199.863,8.237,51.597,0.000,0.202,0,collision
1672,3,-198.701,21.270,396.342,0.000,0.246,0,collision
1673,3,-199.036,9.989,227.722,0.080,0.423,0,collision
1674,2,50.703,13.958,149.937,0.000,0.000,1,goal
1675,2,-199.353,14.306,199.789,0.000,0.000,0,collision
1676,4,51.274,26.104,424.062,0.000,0.172,1,goal
1677,1,49.933,5.595,18.619,0.000,0.000,1,goal
1678,5,-47.755,22.400,403.598,0.043,0.034,1,goal
1679,4,-197.770,26.552,415.669,0.000,0.222,0,collision
1680,2,-199.607,13.043,125.362,0.000,0.440,0,collision
1681,2,50.725,14.745,190.643,0.000,0.000,1,goal
1682,3,-199.188,9.720,220.833,0.226,0.555,0,collision
1683,2,-199.235,13.823,176.833,0.000,0.034,0,collision
1684,2,50.501,13.198,103.303,0.000,0.030,1,goal
1685,2,50.649,14.130,196.992,0.000,0.000,1,goal
1686,2,-199.258,14.116,196.773,0.000,0.178,0,collision
1687,3,51.031,19.179,290.390,0.000,0.000,1,goal
1688,3,51.026,18.918,243.474,0.000,0.144,1,goal
1689,2,50.244,4.204,58.730,0.142,0.490,1,goal
1690,2,-199.156,14.239,198.734,0.000,0.031,0,collision
1691,2,49.997,4.183,58.420,0.088,0.445,1,goal
1692,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1693,3,-198.813,20.454,340.506,0.000,0.022,0,collision
1694,2,50.334,4.602,64.853,0.500,0.368,1,goal
1695,3,51.358,20.018,407.825,0.000,0.000,1,goal
1696,2,50.539,13.617,119.668,0.000,0.060,1,goal
1697,4,-198.203,26.433,424.531,0.000,0.000,0,collision
1698,3,50.999,19.937,283.441,0.000,0.000,1,goal
1699,2,-199.660,13.291,104.268,0.000,0.199,0,collision
1700,3,50.999,19.417,252.503,0.000,0.273,1,goal
1701,2,50.797,14.253,198.947,0.000,0.000,1,goal
1702,3,-199.245,9.705,220.463,0.127,0.420,0,collision
1703,4,51.729,26.116,420.409,0.000,0.000,1,goal
1704,1,50.217,7.669,42.347,0.000,0.000,1,goal
1705,3,51.340,20.686,419.505,0.000,0.081,1,goal
1706,4,-198.509,25.975,412.854,0.000,0.056,0,collision
1707,4,-198.239,26.553,402.478,0.000,0.000,0,collision
1708,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1709,3,-198.806,20.851,396.255,0.000,0.000,0,collision
1710,1,50.027,6.863,32.752,0.000,0.000,1,goal
1711,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1712,4,-197.655,26.988,418.839,0.000,0.000,0,collision
1713,4,51.599,25.622,407.874,0.000,0.094,1,goal
1714,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1715,1,49.886,6.122,20.574,0.000,0.000,1,goal
1716,1,-199.720,7.268,39.921,0.000,0.893,0,collision
1717,2,50.609,13.645,159.711,0.000,0.021,1,goal
1718,3,-199.070,19.907,328.597,0.000,0.000,0,collision
1719,2,-199.535,13.478,118.110,0.000,0.445,0,collision
1720,2,50.628,13.983,150.264,0.000,0.000,1,goal
1721,3,-199.275,19.025,265.865,0.000,0.389,0,collision
1722,1,-200.127,3.293,8.127,0.000,0.198,0,collision
1723,13,-59.326,9.788,718.167,0.000,0.000,1,goal
1724,1,-199.952,5.404,17.912,0.000,0.000,0,collision
1725,8,-203.912,10.713,397.341,0.104,0.019,0,collision
1726,2,50.499,13.421,105.611,0.000,0.047,1,goal
1727,2,50.399,4.214,58.890,0.137,0.428,1,goal
1728,5,-201.107,8.835,265.388,0.000,0.040,0,collision
1729,2,50.718,13.263,140.912,0.000,0.000,1,goal
1730,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1731,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1732,3,51.082,19.355,316.706,0.000,0.000,1,goal
1733,1,-199.814,6.993,43.119,0.000,0.951,0,collision
1734,4,-198.522,25.882,418.409,0.000,0.313,0,collision
1735,5,-47.475,22.129,395.351,0.007,0.000,1,goal
1736,1,50.253,8.538,53.667,0.000,0.000,1,goal
1737,2,50.143,12.454,85.205,0.000,0.059,1,goal
1738,4,-198.044,26.607,421.015,0.000,0.101,0,collision
1739,1,50.337,8.040,50.247,0.000,0.000,1,goal
1740,2,-199.246,13.716,160.698,0.000,0.115,0,collision
1741,5,-47.370,32.092,446.062,0.000,0.000,1,goal
1742,2,50.646,14.016,150.691,0.000,0.000,1,goal
1743,24,-238.770,2.365,417.520,0.029,0.000,0,collision
1744,4,-198.517,15.942,423.451,0.250,0.380,0,collision
1745,1,50.282,7.918,49.412,0.000,0.000,1,goal
1746,3,50.831,18.954,244.110,0.000,0.230,1,goal
1747,2,50.049,11.205,93.017,0.000,0.107,1,goal
1748,3,50.802,10.307,235.893,0.128,0.260,1,goal
1749,5,-47.530,21.700,414.395,0.136,0.000,1,goal
1750,3,-199.322,20.080,308.783,0.000,0.439,0,collision
1751,1,50.172,7.554,46.930,0.000,0.000,1,goal
1752,5,52.329,22.348,402.008,0.129,0.154,1,goal
1753,3,-199.113,7.765,173.911,0.013,0.050,0,collision
1754,4,-198.653,15.578,411.123,0.168,0.431,0,collision
1755,6,-202.538,8.265,400.823,0.060,0.037,0,collision
1756,7,-203.158,5.546,297.288,0.000,0.116,0,collision
1757,1,50.255,8.049,44.648,0.000,0.000,1,goal
1758,2,-199.496,13.127,126.367,0.000,0.543,0,collision
1759,2,50.889,14.152,197.340,0.000,0.000,1,goal
1760,1,-200.021,5.191,13.687,0.000,0.266,0,collision
1761,2,-199.728,12.229,73.372,0.000,0.342,0,collision
1762,2,-199.414,13.809,134.614,0.000,0.000,0,collision
1763,5,-200.858,9.249,292.593,0.000,0.024,0,collision
1764,2,-199.720,12.038,81.320,0.000,0.759,0,collision
1765,2,50.477,12.081,81.720,0.000,0.010,1,goal
1766,2,50.442,14.664,173.997,0.000,0.000,1,goal
1767,5,-47.084,32.482,546.795,0.000,0.000,1,goal
1768,2,50.606,11.848,111.134,0.000,0.013,1,goal
1769,3,-199.022,19.938,262.027,0.000,0.527,0,collision
1770,3,50.961,19.137,247.420,0.000,0.331,1,goal
1771,4,-198.187,26.301,396.333,0.000,0.095,0,collision
1772,1,49.849,3.698,4.647,0.000,0.000,1,goal
1773,2,-199.422,13.189,139.950,0.000,0.064,0,collision
1774,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1775,3,50.933,19.914,261.591,0.000,0.312,1,goal
1776,1,-200.079,2.191,1.228,0.000,0.000,0,collision
1777,2,50.711,14.154,181.767,0.000,0.000,1,goal
1778,3,-199.179,10.142,231.640,0.058,0.431,0,collision
1779,2,50.447,13.083,113.690,0.000,0.024,1,goal
1780,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1781,4,51.624,26.391,423.454,0.000,0.008,1,goal
1782,2,50.842,14.228,167.856,0.000,0.000,1,goal
1783,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1784,3,-199.026,19.434,273.703,0.000,0.126,0,collision
1785,4,-198.311,16.297,402.478,0.250,0.298,0,collision
1786,3,-198.860,21.646,405.523,0.000,0.006,0,collision
1787,1,50.249,8.043,50.267,0.000,0.000,1,goal
1788,6,53.261,26.868,472.252,0.082,0.165,1,goal
1789,1,50.052,7.461,35.901,0.000,0.000,1,goal
1790,1,-199.558,8.745,55.089,0.000,0.001,0,collision
1791,2,50.306,11.581,67.867,0.000,0.263,1,goal
1792,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1793,9,-50.800,16.351,778.442,0.000,0.000,1,goal
1794,2,-199.119,14.483,186.704,0.000,0.178,0,collision
1795,1,-199.995,6.894,28.176,0.000,0.000,0,collision
1796,5,-47.320,32.298,543.690,0.000,0.000,1,goal
1797,2,-199.574,13.569,131.706,0.000,0.432,0,collision
1798,2,50.269,12.558,76.176,0.000,0.208,1,goal
1799,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1800,2,-199.777,12.013,81.088,0.000,0.464,0,collision
1801,4,-47.666,26.684,407.191,0.000,0.000,1,goal
1802,4,-201.281,4.090,120.553,0.029,0.000,0,collision
1803,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1804,1,49.920,1.481,0.717,0.000,0.000,1,goal
1805,2,50.293,4.309,60.351,0.438,0.466,1,goal
1806,8,-206.685,6.298,410.279,0.121,0.019,0,collision
1807,2,-199.537,12.514,85.773,0.000,0.099,0,collision
1808,2,-199.256,15.192,214.008,0.000,0.067,0,collision
1809,7,-49.898,16.470,714.749,0.000,0.000,1,goal
1810,2,-199.319,13.605,145.337,0.000,0.206,0,collision
1811,4,-47.984,26.470,417.517,0.000,0.380,1,goal
1812,4,-197.911,26.876,395.167,0.000,0.019,0,collision
1813,1,-200.001,7.346,35.294,0.000,0.039,0,collision
1814,4,51.876,26.407,411.973,0.000,0.000,1,goal
1815,1,49.925,4.271,5.483,0.000,0.000,1,goal
1816,2,50.357,4.152,57.939,0.420,0.450,1,goal
1817,1,49.928,3.180,1.945,0.000,0.000,1,goal
1818,3,-199.128,19.024,245.371,0.000,0.447,0,collision
1819,2,-199.641,12.740,77.737,0.000,0.277,0,collision
1820,3,-198.563,21.183,399.293,0.000,0.312,0,collision
1821,7,-207.686,2.923,155.305,0.091,0.240,0,collision
1822,1,-199.894,4.247,8.178,0.000,0.181,0,collision
1823,1,-200.012,7.948,44.037,0.000,0.083,0,collision
1824,3,-199.012,19.515,254.282,0.000,0.563,0,collision
1825,8,-204.600,6.773,411.732,0.032,0.144,0,collision
1826,1,49.810,6.108,20.521,0.000,0.000,1,goal
1827,4,-197.962,27.162,398.339,0.000,0.000,0,collision
1828,4,-198.334,26.116,412.502,0.000,0.044,0,collision
1829,2,50.773,14.235,167.960,0.000,0.000,1,goal
1830,4,-198.358,16.096,395.968,0.195,0.400,0,collision
1831,3,51.000,19.671,278.284,0.000,0.001,1,goal
1832,1,49.920,1.873,0.999,0.000,0.000,1,goal
1833,2,-199.435,14.533,187.456,0.000,0.000,0,collision
1834,4,52.085,26.914,416.941,0.000,0.000,1,goal
1835,2,100.487,8.963,125.997,0.000,0.092,1,goal
1836,1,49.795,2.908,5.251,0.000,0.000,1,goal
1837,2,-199.369,15.031,194.970,0.000,0.474,0,collision
1838,2,-199.455,12.881,89.218,0.000,0.000,0,collision
1839,2,-199.485,12.669,87.222,0.000,0.341,0,collision
1840,2,50.286,12.022,71.610,0.000,0.287,1,goal
1841,1,-200.255,7.878,43.608,0.000,0.000,0,collision
1842,2,-199.605,14.149,152.438,0.000,0.146,0,collision
1843,2,50.686,13.284,141.175,0.000,0.000,1,goal
1844,4,-199.198,8.051,247.111,0.114,0.250,0,collision
1845,2,50.428,12.940,100.651,0.000,0.107,1,goal
1846,2,50.584,13.736,147.040,0.000,0.000,1,goal
1847,3,50.921,10.127,231.245,0.320,0.318,1,goal
1848,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1849,2,-199.621,14.418,155.967,0.000,0.001,0,collision
1850,3,-198.908,20.056,356.412,0.000,0.000,0,collision
1851,2,-199.157,14.239,198.734,0.000,0.003,0,collision
1852,2,50.454,12.988,90.223,0.000,0.015,1,goal
1853,2,50.331,12.626,76.756,0.000,0.325,1,goal
1854,4,-198.692,15.815,419.135,0.069,0.427,0,collision
1855,4,51.522,26.864,402.478,0.000,0.012,1,goal
1856,4,-198.417,26.161,417.592,0.000,0.198,0,collision
1857,2,-199.708,13.828,134.838,0.000,0.007,0,collision
1858,4,-198.319,25.878,418.300,0.000,0.218,0,collision
1859,3,-198.659,20.757,416.044,0.000,0.000,0,collision
1860,2,-199.724,11.864,122.992,0.000,0.169,0,collision
1861,5,-47.528,32.955,462.328,0.000,0.000,1,goal
1862,4,-198.496,26.666,393.854,0.000,0.071,0,collision
1863,2,-199.521,13.129,91.562,0.000,0.070,0,collision
1864,6,-46.472,36.800,637.381,0.000,0.000,1,goal
1865,4,-198.218,26.895,395.633,0.000,0.000,0,collision
1866,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1867,1,-200.127,4.305,8.304,0.000,0.078,0,collision
1868,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1869,3,-198.958,18.803,352.273,0.000,0.309,0,collision
1870,3,-198.748,20.517,393.172,0.000,0.053,0,collision
1871,3,-198.884,20.365,363.500,0.000,0.307,0,collision
1872,2,-199.326,13.344,141.954,0.000,0.293,0,collision
1873,2,-199.302,15.121,212.851,0.000,0.000,0,collision
1874,1,49.921,3.984,5.063,0.000,0.000,1,goal
1875,3,-198.510,20.643,418.402,0.000,0.041,0,collision
1876,5,-47.518,22.104,394.590,0.043,0.000,1,goal
1877,1,50.083,7.740,48.197,0.000,0.000,1,goal
1878,8,-204.059,11.032,594.149,0.000,0.036,0,collision
1879,5,-201.084,7.226,281.488,0.000,0.328,0,collision
1880,4,51.616,26.413,424.014,0.000,0.000,1,goal
1881,4,-47.462,27.642,402.478,0.000,0.000,1,goal
1882,2,50.764,13.762,161.343,0.000,0.000,1,goal
1883,2,50.593,14.085,137.959,0.000,0.000,1,goal
1884,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1885,7,-45.094,39.239,925.940,0.000,0.000,1,goal
1886,3,51.018,20.096,309.101,0.000,0.000,1,goal
1887,3,-199.154,19.778,302.576,0.000,0.142,0,collision
1888,1,49.902,1.974,2.146,0.000,0.000,1,goal
1889,4,51.553,26.181,422.047,0.000,0.000,1,goal
1890,1,49.983,7.449,35.833,0.000,0.000,1,goal
1891,2,50.459,13.267,115.750,0.000,0.007,1,goal
1892,2,50.125,12.976,90.115,0.000,0.372,1,goal
1893,5,-47.491,32.559,424.531,0.000,0.071,1,goal
1894,2,50.595,13.998,136.901,0.000,0.000,1,goal
1895,4,52.037,27.221,420.800,0.000,0.188,1,goal
1896,5,-205.573,1.429,52.660,0.000,0.199,0,collision
1897,5,-46.949,31.969,471.124,0.000,0.000,1,goal
1898,2,-199.421,13.053,113.355,0.000,0.280,0,collision
1899,7,-195.158,39.230,947.423,0.000,0.127,0,collision
1900,5,-47.651,31.801,439.160,0.000,0.000,1,goal
1901,4,-197.750,26.910,420.806,0.000,0.107,0,collision
1902,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1903,2,-199.591,12.518,85.807,0.000,0.047,0,collision
1904,2,50.587,13.685,133.106,0.000,0.047,1,goal
1905,8,-207.191,5.617,360.771,0.054,0.000,0,collision
1906,2,-199.423,13.192,114.904,0.000,0.539,0,collision
1907,4,52.102,27.688,403.598,0.000,0.000,1,goal
1908,2,50.675,14.148,197.284,0.000,0.111,1,goal
1909,2,50.224,4.257,59.550,0.139,0.399,1,goal
1910,1,49.961,5.655,18.842,0.000,0.000,1,goal
1911,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1912,3,-199.330,19.076,246.326,0.000,0.187,0,collision
1913,1,-199.947,3.553,4.435,0.000,0.000,0,collision
1914,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1915,3,50.872,19.656,277.990,0.000,0.236,1,goal
1916,1,-200.091,7.744,42.798,0.000,0.000,0,collision
1917,2,-199.466,13.555,118.966,0.000,0.055,0,collision
1918,4,-198.130,26.335,393.388,0.000,0.003,0,collision
1919,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1920,3,-198.749,20.321,415.501,0.000,0.328,0,collision
1921,4,51.691,25.807,408.619,0.000,0.006,1,goal
1922,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1923,4,52.108,27.025,423.744,0.000,0.000,1,goal
1924,4,-198.616,25.477,408.150,0.000,0.093,0,collision
1925,3,51.089,20.253,336.107,0.000,0.032,1,goal
1926,3,-199.059,10.007,228.173,0.192,0.578,0,collision
1927,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1928,2,-199.214,14.589,204.307,0.000,0.000,0,collision
1929,2,50.645,13.165,139.647,0.000,0.099,1,goal
1930,2,-199.296,14.176,152.796,0.000,0.481,0,collision
1931,4,-198.069,26.607,421.015,0.000,0.101,0,collision
1932,2,-199.726,4.577,64.464,0.322,0.493,0,collision
1933,2,-199.366,12.999,124.837,0.000,0.539,0,collision
1934,1,-200.000,0.000,0.000,0.000,0.501,0,collision
1935,2,-199.249,13.845,162.495,0.000,0.104,0,collision
1936,2,50.561,13.743,161.084,0.000,0.039,1,goal
1937,3,-198.887,20.260,361.081,0.000,0.000,0,collision
1938,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1939,7,50.462,15.168,806.275,0.000,0.000,1,goal
1940,2,50.377,11.913,80.156,0.000,0.073,1,goal
1941,3,-198.874,19.759,325.397,0.000,0.278,0,collision
1942,2,-199.792,13.078,91.077,0.000,0.662,0,collision
1943,4,-198.581,16.042,394.196,0.143,0.242,0,collision
1944,1,49.931,5.082,10.017,0.000,0.000,1,goal
1945,2,-199.174,14.239,198.734,0.000,0.031,0,collision
1946,2,-199.395,13.229,127.595,0.000,0.433,0,collision
1947,2,-199.726,4.577,64.464,0.363,0.493,0,collision
1948,6,46.812,9.400,266.272,0.000,0.000,1,goal
1949,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1950,2,-199.716,12.648,87.031,0.000,0.243,0,collision
1951,4,-198.808,24.356,407.941,0.000,0.101,0,collision
1952,2,50.353,12.861,111.225,0.000,0.059,1,goal
1953,4,-47.608,26.854,415.421,0.000,0.000,1,goal
1954,3,51.067,20.053,381.983,0.000,0.000,1,goal
1955,2,-199.670,11.765,69.431,0.000,0.334,0,collision
1956,3,-198.643,21.310,402.388,0.000,0.077,0,collision
1957,4,-198.293,16.297,402.478,0.215,0.298,0,collision
1958,1,50.223,7.774,42.977,0.000,0.000,1,goal
1959,2,50.858,14.948,210.067,0.000,0.103,1,goal
1960,2,50.370,12.685,109.268,0.000,0.000,1,goal
1961,4,-198.220,26.288,396.027,0.000,0.126,0,collision
1962,2,-199.248,13.525,158.051,0.000,0.606,0,collision
1963,4,52.142,26.742,408.632,0.000,0.000,1,goal
1964,4,-198.972,9.699,303.183,0.002,0.227,0,collision
1965,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1966,2,50.453,14.667,174.041,0.000,0.000,1,goal
1967,1,-199.855,7.970,49.767,0.000,0.115,0,collision
1968,1,0.000,0.000,0.000,0.000,0.000,0,not_found
1969,2,50.418,13.167,91.918,0.000,0.043,1,goal
1970,4,-198.359,26.669,401.515,0.000,0.331,0,collision
1971,5,52.898,32.100,506.517,0.000,0.000,1,goal
1972,4,51.587,15.550,410.164,0.178,0.192,1,goal
1973,4,51.526,25.868,418.048,0.000,0.000,1,goal
1974,1,49.924,2.562,1.497,0.000,0.000,1,goal
1975,2,-199.612,13.336,128.882,0.000,0.026,0,collision
1976,4,-47.556,27.279,422.279,0.000,0.000,1,goal
